Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU04,OUT045,1992.0836866439824
FDE35,OUT019,146.6549969191633
NCD31,OUT035,2676.815337112852
FDJ56,OUT035,1638.641818921109
NCU53,OUT046,2716.0397157167504
FDD39,OUT035,3539.251901379032
NCU17,OUT019,250.14726069374865
FDJ20,OUT046,2008.3705637711696
NCW41,OUT018,2203.7888981366004
FDL52,OUT035,610.4821672503385
FDS39,OUT035,2326.6825088899823
DRJ47,OUT045,2854.1584837482596
FDP13,OUT010,83.72297069335559
DRK39,OUT010,198.22359785439562
FDF28,OUT010,304.0838099993441
FDB09,OUT045,2051.9452633470746
FDM51,OUT046,1633.2045282009672
DRM49,OUT018,622.5250261198864
DRF23,OUT013,2909.3456755359543
DRH01,OUT035,2834.6300001419795
FDH12,OUT027,2862.8093405500344
FDA28,OUT019,300.88740089319367
FDW37,OUT018,1251.1156014585958
FDF02,OUT046,1691.0852381250884
DRL37,OUT046,687.3005193681126
NCF43,OUT046,2328.9616463925922
FDH08,OUT010,588.3738864975278
FDR34,OUT019,551.6039235454821
NCK19,OUT049,3216.8768371515193
NCD55,OUT018,576.8973195604133
FDT27,OUT049,3858.5057168277817
FDQ57,OUT045,2420.8734248298138
FDA47,OUT035,2673.422178058564
DRG15,OUT027,1743.4651151746177
FDE05,OUT018,2051.1479005790097
FDN46,OUT046,1650.359583734123
FDX27,OUT027,2494.953408352939
FDT51,OUT045,1807.7838836624444
FDU33,OUT013,720.3997020802933
FDJ16,OUT027,1651.300498211315
FDD20,OUT019,295.29871797828923
FDT36,OUT049,527.0952490990092
DRF15,OUT027,4010.8924693577123
FDN52,OUT010,210.3423339077833
FDC22,OUT027,5000.043062217099
FDX15,OUT045,2635.2225062856223
FDT13,OUT013,3078.380935775441
FDU04,OUT017,1990.4208609247364
FDU31,OUT019,520.2415274519096
FDW59,OUT027,2312.4273399827935
NCO29,OUT046,2717.982362174257
FDL15,OUT035,2496.5193422317566
FDI41,OUT049,2380.4838183826546
FDQ48,OUT049,1610.023381771894
DRI39,OUT013,892.6846284513783
FDI08,OUT013,4134.620515571153
FDC21,OUT049,1796.7401897389648
FDF58,OUT035,1005.7211315051388
FDS08,OUT010,456.2457702071622
FDE47,OUT045,2014.8209580630037
NCP18,OUT019,367.12561365705324
NCR41,OUT013,1572.6733265272148
FDA27,OUT013,4187.608417150892
FDA43,OUT035,3199.3226302121816
FDA49,OUT045,1400.7858955346223
NCE55,OUT018,2518.1844976996185
DRM49,OUT027,1308.0387283364187
FDF22,OUT027,5582.638234500034
FDQ15,OUT018,1110.791668954886
NCS54,OUT017,2877.43245120737
NCY05,OUT013,573.7266166840982
FDR45,OUT046,3956.7459426569762
FDK57,OUT049,1989.1247036223017
FDF41,OUT010,636.2288465816093
FDV21,OUT046,2060.9982673870727
FDD51,OUT046,724.6168208048941
FDF33,OUT046,1799.4455182165611
FDA38,OUT046,3946.084895625505
FDR56,OUT045,3223.1064155670847
NCN41,OUT017,1987.2383216677824
FDC60,OUT027,2375.7870220990926
FDB47,OUT045,3432.9296554748626
DRH01,OUT013,2881.1891202808724
FDW08,OUT046,1715.2930162616303
FDF38,OUT027,1135.4732449133683
FDY32,OUT017,2685.5735767385268
FDG34,OUT049,1792.5350550147787
FDG47,OUT019,628.0420339230334
NCF18,OUT035,3119.1202630239404
FDL39,OUT019,436.3034218604555
NCH55,OUT035,2058.4207845659384
DRJ35,OUT049,983.9693819233482
FDS44,OUT035,3943.17947404525
DRE01,OUT018,3414.9115429586254
FDY39,OUT013,3045.128693650146
FDY32,OUT018,2286.9670965895775
FDR33,OUT027,2965.132636704663
NCP50,OUT049,1311.480924510309
FDZ47,OUT018,1366.9982640714732
FDU57,OUT049,2507.5978665277235
FDY44,OUT013,3200.522116731555
DRH59,OUT018,1026.5078784615646
FDB03,OUT027,6243.765076271512
FDY46,OUT045,3069.5592743063867
FDM39,OUT045,2926.2453086050086
FDY36,OUT035,1214.6836609616162
NCM55,OUT035,3030.3454847573103
FDJ50,OUT010,116.37737592031385
DRL60,OUT013,2483.943702516024
NCJ54,OUT049,3835.5947873491014
FDX59,OUT017,536.0112384360195
FDI07,OUT013,3279.9234201537347
DRF51,OUT010,71.98151004609304
FDM14,OUT017,1792.8120980965925
FDP21,OUT045,3102.626011326639
FDE40,OUT035,1013.7868502559016
FDE05,OUT035,2414.981041049517
FDM13,OUT027,3516.383204342762
FDC34,OUT027,4124.243011774525
NCI55,OUT018,1715.8413521970763
NCE43,OUT018,2380.7649209645324
FDW58,OUT018,1487.6956052069795
FDG60,OUT045,3861.6014579383645
FDV31,OUT017,2905.748842474807
FDR47,OUT013,3193.4295550764577
FDM60,OUT019,99.0121701794194
NCF06,OUT018,3669.114841154973
NCN26,OUT027,3115.577596188601
FDQ59,OUT049,1398.4605153554844
FDF09,OUT046,586.6651702531951
NCS06,OUT017,4379.056727909513
FDT44,OUT046,1925.8049768234764
FDI19,OUT017,4028.0185730557873
FDT22,OUT017,969.1816196873235
NCF54,OUT027,4480.939634879949
DRG25,OUT045,3064.2361068529917
FDB59,OUT017,3243.266353354741
FDQ37,OUT017,3195.711507532957
FDP56,OUT035,773.3567021034667
FDW44,OUT035,2831.4490300830926
FDJ26,OUT010,542.9853514927188
FDU43,OUT018,3351.324157259194
FDW33,OUT045,1718.878444785463
NCX53,OUT027,3779.310139172655
FDN56,OUT010,371.4716021772472
DRF15,OUT049,2495.2879148886705
FDO33,OUT017,1870.144685091546
FDZ39,OUT010,238.7164159972042
NCJ19,OUT017,882.4279775247057
FDU01,OUT035,3030.833296826228
FDT12,OUT035,3704.819238543684
NCM18,OUT018,854.8454405501782
FDP19,OUT017,2114.1222234655493
NCR42,OUT049,524.722094342719
FDN10,OUT046,1943.636028122678
FDG44,OUT017,888.4975629714206
FDQ10,OUT046,2821.976955111057
DRH13,OUT049,1729.9422942541903
FDT52,OUT013,4047.873488583268
FDM56,OUT045,1806.6905971191152
NCO43,OUT010,251.3793342258789
NCV29,OUT035,2918.5887630868883
NCF06,OUT013,4304.906530981742
FDO50,OUT035,1484.519289260073
FDT59,OUT013,3789.0901933238965
FDX40,OUT027,1074.5872011801575
FDE50,OUT017,3059.2184292305446
FDX51,OUT017,3248.824936916759
NCD30,OUT018,1367.8725600776133
FDK15,OUT013,1643.4560585560887
FDL12,OUT045,983.567850304619
FDK46,OUT017,4288.237817977028
DRH49,OUT010,176.68268871525902
FDQ57,OUT046,2419.2105991105677
FDY59,OUT017,1529.5466996261057
FDO09,OUT018,3705.1006795985527
NCG30,OUT035,2061.6750413381687
FDM09,OUT017,2776.620248337754
NCN17,OUT027,2708.0875771265482
NCS42,OUT013,1470.2855263580536
FDD02,OUT019,282.13429684892003
FDE34,OUT013,3006.759288165454
FDU38,OUT045,3175.686771464104
FDB33,OUT046,2582.4204410198945
NCJ29,OUT017,1416.2166656791078
FDZ27,OUT035,776.4450376195289
FDI40,OUT013,1629.7510684034555
FDG22,OUT013,592.0971539145737
FDT51,OUT017,1812.772360820183
FDF20,OUT018,2804.815522049113
FDV50,OUT035,1999.1312513783748
FDT02,OUT049,571.5938989503932
DRC49,OUT017,2379.728480190168
FDF26,OUT049,2505.0069301656963
FDV52,OUT035,1932.010281091947
FDX59,OUT049,559.290798505466
FDV25,OUT035,3670.965951160102
FDW23,OUT027,1122.8409273389548
FDE53,OUT018,1510.2645445995677
FDA19,OUT017,2139.9202364314338
FDH22,OUT046,2074.359667046347
NCO41,OUT013,1596.8751313122705
FDX12,OUT017,3975.162180398322
FDF17,OUT013,3253.9690774848123
FDS11,OUT045,3673.82483168429
FDR51,OUT035,2470.001707055238
FDT49,OUT010,262.06175713886864
FDC56,OUT013,1975.777014118005
FDR13,OUT027,3099.5370417454983
FDQ60,OUT035,1980.5553390491823
FDN38,OUT049,4113.919510419418
NCL29,OUT013,2598.654361231461
FDO13,OUT027,4308.506214286387
FDE26,OUT018,2028.5381997769277
FDA31,OUT010,440.4184596098635
FDX14,OUT035,1221.8941705737802
FDA34,OUT045,2866.4311379726564
FDF26,OUT013,2523.298013077404
FDE38,OUT045,2747.9243563411687
DRI11,OUT046,1864.3070840390221
FDQ60,OUT027,3151.8694775996128
FDL21,OUT027,1141.4211515798893
DRC12,OUT027,5018.75534928752
FDC47,OUT046,3757.413163288985
FDE57,OUT045,2302.049032411931
FDT14,OUT045,1973.4965312019822
NCZ53,OUT046,3126.910358701187
FDE28,OUT018,3260.2989941178776
FDR19,OUT035,2366.631866295458
NCF54,OUT019,418.1116789152859
FDZ08,OUT046,1319.5291039477634
NCJ05,OUT018,2164.4217365114364
FDF59,OUT046,2083.477798489593
NCO05,OUT035,1647.0408703193789
FDW24,OUT018,684.3595493369023
NCX42,OUT018,2350.4640554957514
NCA53,OUT035,772.9962430575335
FDI45,OUT019,425.9333421885385
FDG46,OUT046,1853.3142484954064
FDM20,OUT010,625.5897994666686
FDW11,OUT010,135.05126058882502
FDX08,OUT035,2949.8416016182105
NCK17,OUT035,647.8866740138208
FDK32,OUT018,2129.1184741844536
NCA42,OUT035,2628.878138310587
DRI01,OUT035,2815.142701000823
NCL55,OUT049,4194.100811390342
DRE25,OUT018,1314.233216257494
FDD14,OUT017,3010.8516077388626
FDB10,OUT046,3890.242393547933
DRN11,OUT035,2387.992131147685
FDP38,OUT018,699.9375844020135
NCA30,OUT017,3098.916711026434
FDT15,OUT017,3041.6129336380127
NCP55,OUT018,781.8679007083226
FDF12,OUT035,2445.0688009273485
FDM21,OUT018,3618.741624862757
FDX56,OUT035,3387.0520491174666
FDF10,OUT017,2384.4602640652784
FDT32,OUT045,3114.4508288956317
FDM51,OUT018,1416.8203142305995
NCR50,OUT018,2164.8008117790355
FDI19,OUT049,3998.0877101093565
FDX21,OUT017,1771.259551540083
FDR31,OUT035,2394.254341742391
FDY02,OUT013,4317.856265303501
NCA29,OUT045,2809.6009531619484
NCX17,OUT046,3811.661125448157
FDM12,OUT045,3129.1392172870337
FDI53,OUT027,4216.341597323083
NCU30,OUT049,2708.8345626955297
FDC56,OUT027,3216.229789616257
FDK27,OUT018,1729.258930257152
NCK18,OUT017,2741.0849070644977
FDB52,OUT019,619.034369489078
DRG25,OUT027,4924.919629597245
FDZ13,OUT049,839.7583357308329
FDB57,OUT019,537.5627052766929
FDR40,OUT046,1347.3585359262174
NCO14,OUT019,108.82712077126575
NCN19,OUT045,3141.0877079104484
FDQ28,OUT019,373.34516865259
FDO13,OUT018,2329.907760482698
FDK48,OUT013,1260.9834593512035
FDU07,OUT018,2149.771554484073
FDW20,OUT046,2010.5358017916874
FDV12,OUT010,229.12628460124415
FDH24,OUT013,2590.193282935405
FDV59,OUT049,3560.8459758443723
FDK57,OUT045,1970.8336207105938
FDL16,OUT027,1297.8140177303492
NCQ17,OUT046,2557.9878608922572
FDJ15,OUT018,2615.249634943796
FDX24,OUT049,1530.9974482422786
FDT47,OUT046,1581.003781510362
FDT10,OUT049,976.3585742135399
FDZ37,OUT018,1228.291497961221
FDW43,OUT027,5970.745493665037
DRN36,OUT017,1555.6632585199297
FDJ14,OUT045,1313.0801296642267
FDA32,OUT013,3583.3072061512835
FDJ38,OUT019,457.20753124348175
FDQ57,OUT017,2417.5477733913217
NCQ41,OUT019,465.66006659736695
FDG56,OUT049,965.856547711931
DRC13,OUT027,3290.6167179947397
FDV55,OUT035,2366.555731798795
FDQ49,OUT045,2576.4592788052755
FDE29,OUT010,136.91529594089275
FDR03,OUT013,3387.813584446094
FDD45,OUT049,1520.632635165607
FDN38,OUT010,647.3046019453709
FDT56,OUT046,931.864664192557
FDT48,OUT045,3305.83132142418
FDU03,OUT049,2968.649510576332
FDC56,OUT010,295.19676600859
NCO43,OUT027,2664.0446234925553
FDQ27,OUT017,1670.7594536761485
FDR03,OUT046,3391.1392358845865
DRH23,OUT010,112.34043857494794
FDG22,OUT045,597.0856310723123
NCJ42,OUT013,1686.9484637966323
FDR24,OUT046,1469.8018868911754
FDW60,OUT035,2906.539466375815
FDJ08,OUT013,3132.624344591423
DRL59,OUT018,710.0986375663435
FDG60,OUT010,583.5808641390383
FDW27,OUT017,2571.6616761714895
FDX14,OUT018,1070.539660842663
FDC20,OUT013,904.0798856911003
NCS29,OUT018,3739.5842940979956
FDJ56,OUT046,1645.293121798094
FDB20,OUT019,186.4636963475873
FDL28,OUT027,5949.493536796785
FDW01,OUT018,2134.2936743858213
FDL03,OUT046,3246.9725820869717
FDX22,OUT049,3456.0798630499276
FDJ21,OUT035,2369.0416271109775
FDR31,OUT045,2432.499333285052
FDG21,OUT035,2482.8285715703273
FDS22,OUT027,1225.0981920788397
FDK08,OUT035,1627.2491406158842
FDE17,OUT018,2126.419789890189
NCN30,OUT017,1558.558745103347
FDT50,OUT046,1595.1316177531721
NCX42,OUT049,2699.389034658821
FDJ12,OUT035,3430.6154560483847
NCA18,OUT027,3124.9337397238123
FDP23,OUT019,522.7961758696081
FDX12,OUT013,3976.825006117568
FDN40,OUT018,2160.448548634477
FDV48,OUT035,1269.1230398103978
NCY54,OUT013,2834.4868879604414
FDL16,OUT010,92.86311531411161
FDR45,OUT018,3399.291608201621
FDJ52,OUT046,2655.201529608868
DRG01,OUT017,1250.0971672273395
FDP52,OUT013,3806.2447562235748
FDU58,OUT017,3080.463325060202
FDL02,OUT045,1715.3673500088466
FDG28,OUT013,4033.451504686678
FDA19,OUT035,2118.303502081233
FDW46,OUT027,1829.6818254713994
NCD43,OUT049,1690.8073422633397
DRG39,OUT013,829.119799394452
NCF55,OUT049,569.4704248580983
FDJ07,OUT046,1939.3223505073433
FDE08,OUT046,2457.8968989635223
FDP56,OUT019,120.717333701303
FDT45,OUT045,851.7656324942907
FDF17,OUT018,2764.0560981792823
FDX44,OUT046,1432.818756677393
FDM28,OUT027,4710.114358096662
FDI36,OUT049,3261.433514957896
FDS07,OUT045,1886.6284473916146
FDD36,OUT045,1926.2847292398883
FDW11,OUT046,976.1926529573714
FDN40,OUT049,2547.8301535368773
NCQ18,OUT049,1593.0927680833765
NCQ54,OUT017,2732.4935488992405
NCS42,OUT045,1496.8907378659924
DRH39,OUT010,162.5101628586774
FDC09,OUT027,2776.5926302532534
FDT08,OUT010,372.750386451808
FDC08,OUT035,3707.2581747612076
FDT20,OUT017,593.1507132985191
FDS35,OUT035,1039.8165492364371
FDX58,OUT018,2571.9457764575186
FDW58,OUT046,1721.0245414651752
DRD27,OUT046,1612.964568866181
FDH32,OUT019,235.70239934601364
FDS26,OUT035,4328.8189028807155
FDQ31,OUT046,1423.6497668542825
FDP11,OUT018,3101.2460652197306
FDD58,OUT017,1630.288579926037
FDM33,OUT045,3597.1595389796294
FDZ16,OUT049,3219.1719698320767
NCS29,OUT010,684.2152099222419
NCM18,OUT019,145.52604270192182
FDP11,OUT049,3615.7311712824685
NCC42,OUT017,2317.645537325373
DRM23,OUT046,2836.9603066387313
NCN55,OUT027,6220.908048091029
FDK46,OUT013,4266.621083626828
FDR01,OUT046,3284.665867678553
NCA05,OUT045,2457.8425715717844
NCP43,OUT017,2923.9615181016193
FDR12,OUT010,426.60961796453626
FDQ01,OUT013,4223.95800688228
FDM13,OUT046,2160.7136278718626
FDQ19,OUT017,4016.6743233856987
FDK56,OUT019,447.7080166919511
NCX06,OUT010,453.0131750786138
FDO56,OUT027,3161.2916525495675
FDU45,OUT045,1839.087162535038
FDI16,OUT019,133.40860077019784
FDL32,OUT046,1845.6491506913026
FDA07,OUT046,2030.2636749104613
FDA14,OUT045,2412.501698551921
FDV46,OUT027,3695.5670672589613
NCO07,OUT035,3513.9770234880298
NCP41,OUT046,1724.8192321381919
FDY60,OUT018,1998.8798614164389
FDN38,OUT017,4152.16450196208
FDO15,OUT046,1209.8794058556546
FDT60,OUT013,2004.9368247775635
FDA55,OUT035,3695.290530562249
FDE02,OUT010,229.09921407135744
DRJ39,OUT049,3635.3668896639274
FDV34,OUT035,1212.9167215673453
FDS20,OUT027,4823.464900513474
FDF02,OUT027,2755.4067047997432
FDW40,OUT017,2352.184300135804
NCB43,OUT046,3067.4385032756536
FDR58,OUT017,1488.3279634049013
DRJ59,OUT035,636.5227035398264
NCD30,OUT017,1606.1914309816632
FDE14,OUT017,1595.8762800612133
FDC28,OUT018,1518.47402290348
FDU16,OUT018,1164.552994771706
NCD19,OUT035,905.265575225874
FDU21,OUT046,567.1403543807392
FDV59,OUT027,5661.235935403321
FDU03,OUT045,2990.2662449265326
FDC33,OUT010,507.03467641998213
NCR42,OUT035,554.6529572891502
DRH59,OUT035,1223.3231866799126
NCM31,OUT035,2348.2654894322845
FDS50,OUT035,3660.679520305621
FDP39,OUT046,841.6536629472232
FDQ55,OUT013,1910.3731596451184
FDV36,OUT019,300.3260397940901
FDI05,OUT027,2093.4773273721503
FDS45,OUT027,2866.2175774187244
FDA39,OUT045,621.4021012897726
FDC37,OUT010,256.33320690794585
FDJ60,OUT027,4368.589722363482
DRQ35,OUT046,2015.1669287689097
NCJ06,OUT046,1954.9477575059536
NCY42,OUT018,2043.37984856596
DRM37,OUT049,3231.6193664474467
FDR14,OUT045,834.6217827764997
FDE51,OUT049,712.1572414671593
FDT33,OUT017,2746.7399376249223
FDR08,OUT013,1835.590088527676
FDE36,OUT010,416.52843928730476
FDL22,OUT019,217.98381046131794
FDR44,OUT013,2166.688318222259
FDI56,OUT019,216.22398416344436
FDE47,OUT010,306.9425540846323
FDV27,OUT010,215.80093062023798
FDV10,OUT049,670.0128288159137
FDC40,OUT045,1268.9859505125257
NCX41,OUT013,3467.0197661473976
NCQ38,OUT027,2809.4762747955747
FDV12,OUT027,2695.4552595521345
FDE52,OUT017,1438.5873432762019
FDG20,OUT027,4634.858862647321
FDV16,OUT027,1009.5564163368858
FDI32,OUT017,1865.097140711668
FDJ32,OUT049,999.2402909927739
FDN39,OUT018,2385.0610326455885
FDY34,OUT017,2754.288718436944
FDC14,OUT035,653.1812082308691
FDA55,OUT017,3701.941833439233
FDZ50,OUT010,457.4002571722151
DRG13,OUT049,2711.5597483388347
FDP01,OUT013,2505.978050492523
NCG54,OUT017,2842.399522235385
FDM13,OUT045,2174.0162336258322
NCO18,OUT027,4682.24402173526
NCW41,OUT013,2564.366674030617
FDM52,OUT027,3903.555865022164
NCF55,OUT035,559.4934705426213
FDT09,OUT046,2151.9057633874086
NCM19,OUT035,1810.8781925299927
FDW12,OUT018,2073.617397405929
FDP15,OUT019,616.0760779924344
FDK36,OUT045,780.3652683313451
FDZ25,OUT035,2822.13690301574
NCW06,OUT049,3181.2630885933677
FDW60,OUT046,2946.4472836377236
DRC49,OUT013,2389.705434505645
NCT17,OUT035,3125.319780428137
NCN06,OUT018,2328.2723878225793
FDC45,OUT013,2804.310972288089
DRJ47,OUT019,412.5167639813478
NCF06,OUT045,4278.301319473804
FDE21,OUT010,283.6517753743385
DRG27,OUT013,650.1081270051461
FDW40,OUT049,2323.9162629086186
NCO53,OUT046,3040.664522728227
FDE23,OUT049,704.9531354798114
FDQ16,OUT046,1767.7948113323216
FDS26,OUT045,4280.596957022576
FDZ13,OUT010,104.94317115696208
FDS14,OUT049,2576.3809338805277
FDC10,OUT045,1952.497416751116
FDY16,OUT049,3038.908875978944
FDJ20,OUT035,2049.941206752324
FDV43,OUT035,673.8606255943212
FDZ32,OUT027,2834.0704371177744
FDR23,OUT046,2874.4501169454024
FDN24,OUT035,845.7710972129237
FDE34,OUT027,4791.317760212524
FDU31,OUT013,3600.1116257430167
FDW33,OUT018,1506.5415536678736
FDU26,OUT046,1916.2209272458606
FDE20,OUT027,4453.937865589406
NCW05,OUT035,1722.2127353395608
FDB22,OUT018,2143.333982948356
FDO56,OUT046,1904.9325118054298
FDA19,OUT027,3438.58803909559
DRI39,OUT045,899.3359313283629
FDH52,OUT018,832.4624003096633
FDZ50,OUT035,3010.251821064365
NCN42,OUT035,2411.420739452714
FDB53,OUT013,2438.814413965756
DRG11,OUT017,1793.2322784226499
DRK11,OUT027,3924.6757590609304
FDQ60,OUT017,2012.1490277148594
FDT36,OUT017,535.4093776952398
DRG25,OUT018,2620.1342732165112
DRJ23,OUT046,3129.7091372041004
FDG05,OUT035,2603.6191437052044
NCK06,OUT018,1710.0437917437944
FDU52,OUT017,2546.6542498091712
FDW07,OUT018,1219.903823426384
NCM17,OUT045,721.1394303039954
FDA22,OUT045,2780.4935077201735
NCA41,OUT018,2737.3853457152745
FDF38,OUT035,662.8858592949337
FDH52,OUT046,1007.0128968888914
FDY58,OUT019,544.2554143327043
FDZ16,OUT045,3215.8463183935837
NCM18,OUT017,995.6163688306422
FDA22,OUT018,2357.0805514518706
NCJ43,OUT035,2909.9872261386754
FDI34,OUT027,6000.286932753413
FDG56,OUT046,984.1476306236389
FDS34,OUT046,1884.0013770091432
DRC01,OUT035,816.2667358557558
FDQ04,OUT035,632.8926093042589
FDK04,OUT035,940.5598627160036
FDT51,OUT049,1801.1325807854596
FDV26,OUT017,3225.167738634528
FDS04,OUT049,2322.3516521077963
FDW43,OUT018,3218.218248841358
FDQ28,OUT010,381.02756197182316
NCK06,OUT017,1994.8334448139217
FDS23,OUT018,1837.981680760889
FDZ36,OUT019,451.8647733873652
FDE56,OUT018,852.0677493862975
FDW10,OUT027,4587.473703559383
NCN14,OUT045,3048.460405269747
NCQ18,OUT045,1601.4068966796076
FDW08,OUT017,1741.898227769569
FDU43,OUT035,3894.434161560849
FDR33,OUT010,267.0902493045321
FDM24,OUT010,382.5280145367485
NCZ05,OUT046,1686.3458994656876
NCV41,OUT035,1838.5989697249706
FDV11,OUT018,2457.526980454028
NCY05,OUT035,583.7035709995753
FDV44,OUT018,2668.5796414656456
FDW32,OUT049,1365.4676773411056
NCU18,OUT027,3775.0993666478507
NCC43,OUT035,4158.882695694318
FDW19,OUT013,1815.2134084014301
FDN31,OUT035,3158.1739104143967
FDI48,OUT045,811.6890461928945
FDS24,OUT017,1454.6602930186887
FDF46,OUT049,1892.4896190010684
DRG23,OUT017,2501.757611945817
FDG14,OUT018,2129.2219025922927
NCY30,OUT049,2942.790000643582
FDO28,OUT018,1722.4081023184076
DRD24,OUT035,2337.9863773427014
FDI33,OUT049,1459.8142193938106
FDN32,OUT046,3050.0124899044977
FDR16,OUT045,3520.995412820419
FDF26,OUT046,2531.612141673635
NCN29,OUT018,664.6586807660462
FDE20,OUT045,2776.3551519589128
FDA46,OUT046,3169.7006765763927
FDU28,OUT045,3089.2433467280975
FDQ48,OUT045,1621.6631618066172
FDV36,OUT013,2091.8880679379654
FDR14,OUT018,723.997612443062
FDP23,OUT017,3581.2869556566366
FDP56,OUT013,824.9042994000981
FDK48,OUT010,180.79895848261413
FDR48,OUT046,2506.9688420910743
NCY29,OUT049,921.1514879626945
FDM22,OUT018,728.5100559855232
DRJ01,OUT013,2684.239617153221
FDZ43,OUT045,4035.1158745412868
FDV03,OUT035,2532.8209586640414
FDX11,OUT027,4758.302052840716
NCA41,OUT027,5066.943044031574
FDE38,OUT017,2756.2384849373993
FDI27,OUT018,622.8738747471086
FDN32,OUT013,3011.7674983618363
NCN43,OUT017,1988.6784316969527
FDB47,OUT027,5410.941318147841
FDV03,OUT017,2547.786390137257
NCN30,OUT045,1598.466562365255
NCV54,OUT010,294.9212413025291
FDV07,OUT013,1801.7940882114788
FDP07,OUT049,3258.3412923913666
FDK48,OUT018,1023.7787301108501
FDM15,OUT019,364.4070152001634
FDY19,OUT027,3132.4867177025635
FDK46,OUT046,4291.563469415521
FDY11,OUT045,1077.0315146546411
FDH09,OUT046,837.8255992074589
FDO08,OUT027,4349.14093105169
FDU14,OUT013,4127.996993150579
FDD22,OUT027,3015.860001246548
FDM27,OUT017,2585.7269388828436
FDL02,OUT027,2843.3605492382417
NCA17,OUT035,2412.5764130402868
FDE38,OUT019,396.87966945387643
NCG07,OUT049,3107.228753321645
DRC27,OUT013,4078.4458648349782
FDA27,OUT035,4204.236674343354
FDW40,OUT045,2332.2303915048496
DRI11,OUT013,1894.2379469854532
FDN50,OUT046,1539.1227017859537
FDR12,OUT046,2816.2257091036063
FDT34,OUT027,2803.594399543797
FDW11,OUT035,991.158084430587
NCO30,OUT027,4809.0294173826005
FDZ34,OUT017,3208.2585390750482
FDU45,OUT017,1844.0756396927768
NCD42,OUT035,582.4408568907611
FDX25,OUT045,2984.6030801187176
NCR29,OUT046,914.2516138157346
FDX43,OUT019,404.7075647461627
FDB04,OUT010,203.90617926634945
FDR49,OUT027,1321.473581566947
FDS39,OUT018,2000.3514308704878
FDW58,OUT045,1719.3617157459291
FDG22,OUT019,92.07353606462038
FDG31,OUT017,1012.7593657684982
NCV53,OUT027,6244.633643342369
DRJ37,OUT035,2473.1761615969813
FDV07,OUT035,1805.119739649971
FDW52,OUT018,2338.9095703807507
FDT15,OUT045,3043.275759357259
FDD02,OUT018,1659.5383118136356
FDM16,OUT035,1201.8434670326997
NCE55,OUT046,2896.938312226233
FDB57,OUT018,3130.5464764098633
FDQ04,OUT013,692.754335197121
FDQ47,OUT019,83.6085366726677
FDY14,OUT019,634.2678209376038
DRK37,OUT017,3115.241945430117
FDO25,OUT017,3467.2683624800775
FDL57,OUT046,4290.399168947079
NCK29,OUT018,1740.642937697692
FDK46,OUT027,6764.605637750377
NCB43,OUT010,458.1246479866288
DRE01,OUT027,6276.714752228576
FDC46,OUT018,2606.344516137983
FDQ23,OUT045,1712.7589533964085
FDX38,OUT049,798.0307958182782
FDG60,OUT018,3332.9392798250165
FDW55,OUT017,4083.8443140051013
FDP39,OUT013,801.7458456853151
FDB20,OUT018,1101.4179803016618
FDV21,OUT017,2062.661093106319
FDZ02,OUT013,1586.5688059946385
FDP19,OUT027,3417.4021136420806
FDA38,OUT035,4009.2722729568595
FDH22,OUT045,2085.99944708107
DRM11,OUT045,4329.930333263158
FDO12,OUT027,5093.076246251259
FDT14,OUT049,1970.17087976349
FDW34,OUT010,626.395044749401
FDG04,OUT027,4926.590732324218
FDW59,OUT018,1182.1447496515434
FDR33,OUT018,1533.9919049511168
FDP32,OUT013,2120.5940441211583
FDL13,OUT027,6055.225069820102
FDD22,OUT013,1861.5185260845187
FDV40,OUT027,1968.2309716222953
NCD55,OUT046,658.832426335712
FDQ20,OUT010,87.08620645538349
FDD28,OUT045,936.6648335261018
FDC39,OUT045,3449.2186812632162
NCR17,OUT049,1924.884532857314
DRO35,OUT018,1629.4415360517867
FDF40,OUT049,4108.62371761858
FDR31,OUT018,2042.7483783473065
NCQ41,OUT017,3219.0890092039917
FDP38,OUT046,802.9375458690174
NCU54,OUT027,5465.945486629275
FDG22,OUT018,461.8077795018762
DRK59,OUT013,3873.459201598025
FDC37,OUT046,1733.4972514947876
NCO42,OUT013,2387.953070281024
NCT42,OUT017,2480.3094523811674
FDX27,OUT035,1519.579617947319
FDV40,OUT018,1023.0488770499164
FDT45,OUT027,1528.6598436740348
FDS47,OUT019,211.60030542658956
FDR45,OUT035,3933.4663825875296
FDB03,OUT045,3946.396470700267
FDO49,OUT035,842.1826221838216
FDU60,OUT027,4391.314687714478
FDB26,OUT018,709.9486112232528
FDB46,OUT017,3526.508308106304
FDQ37,OUT019,469.8987983123766
FDN03,OUT017,4129.6517592173195
NCX30,OUT045,4102.826771100259
FDK32,OUT019,369.5163120355596
DRM47,OUT013,3169.9295521051667
NCO02,OUT046,1089.4374579560658
FDP04,OUT013,1035.6917216109537
NCO43,OUT049,1657.0891820036752
FDD59,OUT013,1322.7919876008618
FDQ10,OUT017,2825.302606549549
FDW45,OUT035,2426.042853749405
NCK30,OUT049,4216.558535387936
FDU31,OUT018,3044.574547185015
NCQ17,OUT019,372.1404714347866
FDN01,OUT017,2895.308623554342
FDZ19,OUT049,2885.8486444750483
DRG37,OUT017,2555.7246812701505
FDE32,OUT045,588.5136129698108
FDO34,OUT049,2753.016143926177
FDM04,OUT019,123.10803207980939
